word,word_normalized,num_raw_variants
kɔ̀ɽɟɛ̀cíŋì,kɔ̀ɽɟɛ̀cíŋì,2
kə̀ɔ̀ɽɟɛ̀cíŋì,kɔ̀ɽɟɛ̀cíŋì,2
kɔ̀ɽɟɛ̀cíŋí,kɔ̀ɽɟɛ̀cíŋí,2
kə̀ɔ̀ɽɟɛ̀cíŋí,kɔ̀ɽɟɛ̀cíŋí,2
kɔ̀lit̪ɔ́,kɔ̀ɾìt̪ɔ́,1
kɔ̀ɾùŋú,kɔ̀ɾɔ́ŋú,1
kɔ́bə̀cɔ̀,kɔ́bə̀ðɔ́,1
ŋgɔ́cɔ̀,kɔ́cɔ̀,2
lɔ́cɔ̀,kɔ́cɔ̀,2
kəcó,kɔ́cɔ́,1
kə́dɔ̀ŋnɔ́,kɔ́dɔ̀ŋɔ̀nɔ́,1
kɔ̂dɔ́,kɔ́dɔ́,1
eɽdɔ́gɛ́,kɔ́dɔ́gɛ́,1
kɔ́lɔ̀t̪ɔ̀,kɔ́lɔ̀t̪ɔ̀,3
kɔ́lɔ̀tɔ̀,kɔ́lɔ̀t̪ɔ̀,3
kɔ́lɔ̀t̪ɔ̌,kɔ́lɔ̀t̪ɔ̀,3
kâmɔ̀nɔ́,kɔ́mɔ̀nɔ́,1
kânt̪ɔ̀,kɔ́nt̪ɔ̀,1
kɔ́t̪à,kɔ́t̪à,1
kɔ́t̪ìnò,kɔ́t̪ìnɔ̀,1
kɔ́t̪ìt̪ìðɔ̀,kɔ́t̪ìt̪ìðɔ̀,1
kɔ́t̪ìðà,kɔ́t̪ìðà,1
kɔ́t̪ínɔ́,kɔ́t̪ínɔ́,1
kɔ́t̪ɔ̀t̪à,kɔ́t̪ɔ̀t̪à,1
kɔ́t̪ɔ̀t̪ɔ́,kɔ́t̪ɔ̀t̪ɔ́,1
kɔ́t̪ɔ́,kɔ́t̪ɔ́,1
kɔ́ɲà,kɔ́ðà,1
káðə́ŋ̀à,kɔ́ðáŋà,2
kɔ́ðàŋɔ́nà,kɔ́ðáŋà,2
kɜ̌ŋcɔ̀,kɔ́ŋcɔ̀,1
kúkùŋùnɛ̀ɾɛ̀,kɔ́ŋɔ̀ŋɔ̀nɛ̀t̪ɛ̀,1
kɔ́ɽàt̪ɔ̀,kɔ́ɽàt̪ɔ́,1
kɔ́ɽɔ̀tɔ̀,kɔ́ɽɔ̀t̪ɔ́,1
kónè,kɔ́ɽɛ̀,1
kúɽùɛ̀l,kɔ́ɽɜ́l,1
kɔ́ɽɟɛ̀cì,kɔ́ɽɟɛ̀cì,1
kɔ́ɽɟɛ̀cí,kɔ́ɽɟɛ̀cí,1
áɾt̪átɛ́,kɔ́ɾt̪átɛ́,1
kɔ́ɾà,kɔ́ɾɛ̀,1
kə̀bɽɔ́gɛ́,kə̀bìɽɔ́gɛ́,1
kə̀bùlìjátɛ́,kə̀bùlìjátɛ́,1
kə̀bùlìjátɛ́r,kə̀bùlìjátɛ́ŕ,1
kə̀bùlìjáŋà,kə̀bùlìjáŋà,1
kə̀bùlìjáŋá,kə̀bùlìjáŋá,1
kə̀bùlìjáɲà,kə̀bùlìjáɲà,1
kə̀bùlìjáɲá,kə̀bùlìjáɲá,1
kə̀bùlìjíɲárɛ́,kə̀bùlìjéɲárɛ́,1
kə̀bùlìjí,kə̀bùlìjí,2
kʊ̀bùlìjí,kə̀bùlìjí,2
kə̀bùlìjîl,kə̀bùlìjíl,1
kə̀bùlìjíŋ,kə̀bùlìjíŋ,1
kə̀bùlìjíŋì,kə̀bùlìjíŋì,2
kə̀bùlìjɛ́ŋì,kə̀bùlìjíŋì,2
kə̀bùlìjíŋí,kə̀bùlìjíŋí,1
kə̀bùlìjɛ̀cí,kə̀bùlìjɛ̀cí,1
kə̀bùlìjɜ́lí,kə̀bùlìjɜ́l,1
kə̀bùlìjɜ́lír,kə̀bùlìjɜ́llíŕ,1
kə̀bɽánànǒ,kə̀bɽánànǒ,1
kə̀dɔ̀ɽðɔ̀t̪ɔ́,kə̀dɔ̀ŋðɔ̀t̪ɔ́,1
kə̀dɔ̀ŋðɔ́,kə̀dɔ̀ŋðɔ́,2
kàdɔ̀ŋðɔ́,kə̀dɔ̀ŋðɔ́,2
k̀jɔ́,kə̀jɔ́,1
kègàró,kə̀kàɾó,1
kɛ̀kə̀lcí,kə̀kə̀lcí,1
kə̀gɛ̀cìðú,kə̀kɛ̀cìðú,2
kə̀gɛ̀cìðù,kə̀kɛ̀cìðú,2
kə̀kɛ̀cí,kə̀kɛ̀cí,2
kàkə̀cí,kə̀kɛ̀cí,2
kɛ̀kə̀cɛ̀cí,kə̀kɛ̀cɛ̀cí,2
kə̀kə̀cɛ̀cí,kə̀kɛ̀cɛ̀cí,2
kə̀lcàcá,kə̀lcàcá,1
kə̀lcá,kə̀lcá,1
kɛ̀lcí,kə̀lcí,1
kɛ̀lɛ̀və̀càcíŋí,kə̀lə̀vcàcíŋí,1
kə̀lɛ̀və̀cìtíŋì,kə̀lə̀vcìðíŋì,1
kə̀lɛ̀və̀cìt̪íŋí,kə̀lə̀vcìðíŋí,1
kɛ̀lɛ̀ŋɛ̀t̪ɔ́,kə̀lə̀ŋìt̪ɔ́,2
kɛ̀lɛ̀ŋìt̪ɔ́,kə̀lə̀ŋìt̪ɔ́,2
kə̀lə̀ŋɔ́,kə̀lə̀ŋɔ́,1
kə̀lɛ̀ŋìcáŋà,kə̀lɛ̀ŋcáŋà,1
kə̀lɛ̀ŋìcáà,kə̀lɛ̀ŋcáɲà,1
kə̀mnà,kə̀mànà,2
kə̀mnǎ,kə̀mànà,2
kə̀bɽánànò,kə̀mànìnɔ̀,1
kɛ̀màðìt̪ɔ́,kə̀mìðìt̪ɔ́,2
kə̀màðìt̪ɔ́,kə̀mìðìt̪ɔ́,2
kɛ̀mìɲàt̪ɔ́,kə̀mìɲàt̪ɔ́,2
kə̀mìɲàt̪ɔ́,kə̀mìɲàt̪ɔ́,2
kɛ̀mìɲɔ̀,kə̀mìɲɔ́,2
kɛ̀mìɲɔ́,kə̀mìɲɔ́,2
kɛ̀mùt̪̀ní,kə̀mùt̪ìjí,1
kə̀mùt̪ùná,kə̀mùt̪ìnɔ́,5
kùmùt̪ùnɔ́,kə̀mùt̪ìnɔ́,5
kùmùt̪ènɔ́,kə̀mùt̪ìnɔ́,5
kɛ̀mùt̪ɛ̀nɔ́,kə̀mùt̪ìnɔ́,5
kàmùt̪èná,kə̀mùt̪ìnɔ́,5
k̀mùt̪̀nɔ́ŋ,kə̀mùt̪ìnɔ́ŋ,2
kɛ̀mùt̪̀nɔ́ŋ,kə̀mùt̪ìnɔ́ŋ,2
kə̀mùt̪ù,kə̀mùt̪ɔ̀,6
kɛ̀mùt̪ù,kə̀mùt̪ɔ̀,6
kə̀mùt̪ɔ̀,kə̀mùt̪ɔ̀,6
kɛ̀mùt̪ɔ̀,kə̀mùt̪ɔ̀,6
kɛ̀mùt̪ɔ̀ná,kə̀mùt̪ɔ̀,6
kɛ̀mút̪ɔ̀,kə̀mùt̪ɔ̀,6
kàmùt̪ɔ̀náŋà,kə̀mùt̪ɔ̀t̪áŋà,1
kàmùt̪ɔ̀ná,kə̀mùt̪ɔ́,2
kàmùt̪ɔ́,kə̀mùt̪ɔ́,2
kùmùt̪ɛ̀,kə̀mùt̪ɛ̀,7
kɛ̀mùt̪ɛ̀,kə̀mùt̪ɛ̀,7
kɛ̀mùt̪,kə̀mùt̪ɛ̀,7
kàmùt̪̀,kə̀mùt̪ɛ̀,7
kàmùt̪ɛ̀,kə̀mùt̪ɛ̀,7
k̀mùt̪ɛ̀,kə̀mùt̪ɛ̀,7
kə̀mùt̪ɛ̀,kə̀mùt̪ɛ̀,7
kɛ̀mùt̪èní,kə̀mùt̪ɛ́ŋí,2
kə̀mùt̪ɛ̀ní,kə̀mùt̪ɛ́ŋí,2
kàmɔ̀rðɔ́,kə̀mɛ̀rðɔ́,1
və̀lɛ̀ðátɛ́r,kə̀mɛ̀ðátɛ́ŕ,1
kə̀mɛ̀ðìt̪ɔ́,kə̀mɛ̀ðìt̪ɔ́,1
kàmə̀ɾðɔ́,kə̀mɛ̀ɾðɔ́,1
kàmə̀ɾðɔ́gɛ́,kə̀mɛ̀ɾðɔ́gɛ́,1
kɛ̀nnɛ̀,kə̀nìnɛ̀,1
kə̀nɔ̀nɔ́,kə̀nɔ̀nɔ́,1
və̀lɛ̀ðíɲárɛ́,kə̀nɛ̀ðéɲárɛ́,1
kɛ̀ndìjí,kə̀ǹdìjí,1
kə̀pìt̪ìt̪ɔ́,kə̀pìt̪ìnɔ́,1
kə̀pɜ̀ìt̪ɔ́,kə̀pìt̪ɔ́,2
kə̀pìt̪ɔ́,kə̀pìt̪ɔ́,2
kɛ̀pìðú,kə̀pìðú,2
kə̀pìðú,kə̀pìðú,2
kə̀pìðɔ̀t̪ɔ́,kə̀pìðɔ̀t̪ɔ́,1
kə̀pɔ̀t̪ɔ́,kə̀pɔ̀t̪ɔ́,1
kə̀pɔ́,kə̀pɔ́,2
kùpɔ́,kə̀pɔ́,2
kə̀ɾùŋɔ̀t̪ɔ́,kə̀rùŋɔ̀t̪ɔ́,1
kə̀rŋìt̪ɔ́,kə̀rŋìt̪ú,1
kə̀rdɔ́,kə̀r̀dɔ́,1
kɛ̀rlɛ̀nd̪ìjí,kə̀r̀lɛ̀ɲìjí,1
kə̀rlɛ̀nd̪ìt̪ɔ́,kə̀r̀lɛ̀ɲìt̪ɔ́,1
kə̀rlɛ̀ɲí,kə̀r̀lɛ̀ɲí,1
kə̀rə̀mná,kə̀r̀nà,1
kə̀rkɛ̌v,kə̀r̀ɛ̀,1
kùtòðìjí,kə̀tùðìjí,2
kùtùðìjí,kə̀tùðìjí,2
kɛ̀t̪ìjí,kə̀t̪ìjí,4
kə̀t̪ìjé,kə̀t̪ìjí,4
kɛ̀t̪ìjé,kə̀t̪ìjí,4
kə̀t̪ìjí,kə̀t̪ìjí,4
kɛ̀t̪ə̀t̪ɔ́,kə̀t̪ìt̪ɔ́,2
kɛ̀t̪ɛ̀t̪ó,kə̀t̪ìt̪ɔ́,2
kə̀t̪ìðú,kə̀t̪ìðú,1
kɛ̀t̪ó,kə̀t̪ú,2
kə̀t̪ó,kə̀t̪ú,2
kə̀t̪ɔ̀t̪ɔ́,kə̀t̪ɔ̀t̪ɔ́,2
kɛ̀t̪ɔ̀t̪ɔ́,kə̀t̪ɔ̀t̪ɔ́,2
kə̀t̪ɔ́,kə̀t̪ɔ́,2
kɛ̀t̪ɔ́,kə̀t̪ɔ́,2
kə̀t̪ɛ̀ví,kə̀t̪ɛ́ŋí,1
kə̀və̀rðɔ́,kə̀vr̀ðɔ́,1
kə̀t̪ɔ̀ðɔ̀t̪ɔ́,kə̀vɔ̀ðɔ̀t̪ɔ́,1
kə̀və̀lɛ̀ðátɛ́,kə̀və̀lɛ̀ðátɛ́,2
kə̀və̀lɛ̀ðátɛ̀,kə̀və̀lɛ̀ðátɛ́,2
kə̀və̀lɛ̀ðátɛ́r,kə̀və̀lɛ̀ðátɛ́ŕ,1
kə̀və̀lɛ̀ðáŋà,kə̀və̀lɛ̀ðáŋà,1
kə̀və̀lɛ̀ðáŋá,kə̀və̀lɛ̀ðáŋá,2
kə̀və̀lɛ̀ðáŋǎ,kə̀və̀lɛ̀ðáŋá,2
kə̀və̀lɛ̀ðáɲà,kə̀və̀lɛ̀ðáɲà,1
kə̀və̀lɛ̀ðáɲá,kə̀və̀lɛ̀ðáɲá,1
kə̀və̀lɛ̀ðɛ́ɲáɾɛ́,kə̀və̀lɛ̀ðéɲárɛ́,4
kə̀vlɛ̀ðɛ́ɲárɛ́,kə̀və̀lɛ̀ðéɲárɛ́,4
kə̀və̀lɛ̀ðɛ́ɲárɛ̀,kə̀və̀lɛ̀ðéɲárɛ́,4
kə̀və̀lɛ̀ðɛ́ɲárɛ́,kə̀və̀lɛ̀ðéɲárɛ́,4
kə̀və̀lɛ̀ðìnɔ́,kə̀və̀lɛ̀ðìnɔ́,1
kə̀və̀lɛ̀ðɜ́lə́ŋó,kə̀və̀lɛ̀ðlɔ́ŋú,1
kàvɛ̀lɛ̀ðɔ́,kə̀və̀lɛ̀ðɔ́,5
kàvə́rlɛ̀ðɔ́,kə̀və̀lɛ̀ðɔ́,5
kə̀vlɛ̀ðɔ́,kə̀və̀lɛ̀ðɔ́,5
kə̀və̀lɛ̀ðɔ́,kə̀və̀lɛ̀ðɔ́,5
kə̀və̀lɛ̀ðɔ̀,kə̀və̀lɛ̀ðɔ́,5
kə̀və̀lɛ̀ðɔ̂l,kə̀və̀lɛ̀ðɔ́l,1
kə̀və̀lɛ̀ðɔ́lŋù,kə̀və̀lɛ̀ðɔ́lɔ́ŋú,1
kə̀və̀lɛ̀ðɔ̀ŋ,kə̀və̀lɛ̀ðɔ́ŋ,2
kə̀və̀lɛ̀ðɔ́ŋ,kə̀və̀lɛ̀ðɔ́ŋ,2
kàvə̀lɛ̂ðɛ̀,kə̀və̀lɛ̀ðɛ̀,1
kə̀və̀lɛ̀ðɛ́ŋì,kə̀və̀lɛ̀ðɛ́ŋì,1
kə̀və̀lɛ̀ðɛ́ŋí,kə̀və̀lɛ̀ðɛ́ŋí,1
kə̀və̀lɛ̀ðálí,kə̀və̀lɛ̀ðɜ́l,1
kə̀və̀lɛ̀ðálír,kə̀və̀lɛ̀ðɜ́llíŕ,1
kə̀ðàt̪ɔ́,kə̀ðàt̪ɔ́,1
kɛ̀ðɛ̀ðú,kə̀ðìðó,1
kə̀ðìɲɔ́,kə̀ðìɲɔ́,2
kìðìɲɔ́,kə̀ðìɲɔ́,2
kə̀ðó,kə̀ðɔ́,1
kə̀ŋàcâ,kə̀ŋàcà,1
kə̀ŋàcâŋà,kə̀ŋàcáŋà,1
kə̀ŋàcâŋǎ,kə̀ŋàcáŋá,2
kə̀ŋàcáŋá,kə̀ŋàcáŋá,2
kə̀ŋàcí,kə̀ŋàcí,4
kə̀ŋàcîí,kə̀ŋàcí,4
kə̀ŋací,kə̀ŋàcí,4
kə̀ŋàcî,kə̀ŋàcí,4
kə̀ŋàcîŋì,kə̀ŋàcíŋì,1
kə̀ŋàcîŋǐ,kə̀ŋàcíŋí,2
kə̀ŋàcîŋí,kə̀ŋàcíŋí,2
kɜ̀ŋcìðìjìt̪ɔ́,kə̀ŋkìðìjìt̪ú,1
kɛ̀ɲɛ̀làcálí,kə̀ɲɛ̀làcáló,1
kɛ̀ɲɛ̀làcátɛ́,kə̀ɲɛ̀làcátɛ́,1
kɛ̀ɲɛ̀làcátɛ́r,kə̀ɲɛ̀làcátɛ́ŕ,1
kɛ̀ɲɛ̀làcáŋà,kə̀ɲɛ̀làcáŋà,1
kɛ̀ɲɛ̀làcáŋá,kə̀ɲɛ̀làcáŋá,1
kɛ̀ɲɛ̀làcɛ́ɲà,kə̀ɲɛ̀làcáɲà,1
kɛ̀ɲɛ̀làcɛ́ɲá,kə̀ɲɛ̀làcáɲá,1
kɛ̀ɲɛ̀làcíɲárɛ́,kə̀ɲɛ̀làcéɲárɛ́,1
kɛ̀ɲɛ̀làcíl̀,kə̀ɲɛ̀làcíl,1
kɛ̀ɲɛ̀làcíŋ,kə̀ɲɛ̀làcíŋ,1
kɛ̀ɲɛ̀làcíŋì,kə̀ɲɛ̀làcíŋì,1
kɛ̀ɲɛ̀làcíŋí,kə̀ɲɛ̀làcíŋí,1
kɛ̀ɲɛ̀làcálír,kə̀ɲɛ̀làcɜ́llíŕ,1
kə̀ɽà,kə̀ɽà,3
kə̀ɽá,kə̀ɽà,3
kə̀bɽá,kə̀ɽà,3
kə̀ɽàɲìðú,kə̀ɽàɲìðú,1
kə̀ɽìɲáɲàggɛ̀,kə̀ɽìɲáɲàgɛ́,3
kɛ̀ɽìɲáɲàgɛ̌,kə̀ɽìɲáɲàgɛ́,3
kàɽìɲáɲàgɛ̌,kə̀ɽìɲáɲàgɛ́,3
kə̀rlànd̪àt̪ɔ́,kə̀ɾ̀làndàt̪ɔ́,1
kə̀rlànd̪ɔ́,kə̀ɾ̀làndɔ́,1
gdɔ̀ɽðɔ̀t̪ɔ̀,kə́dɔ̀ŋðɔ̀t̪ɔ́,1
kə́dɔ̀ŋðɔ́,kə́dɔ̀ŋðɔ́,1
kə́dɔ́ŋðɛ̀,kə́dɔ̀ŋðɛ̀,1
kdɔ̀ɽðɔ̀t̪ɔ́,kə́dɔ̀ɽðàt̪ɔ́,1
kíjêðè,kə́jɛ̀ðɛ̀,1
kákàrì,kə́kàɾì,1
kúkàrt̪̀ná,kə́kàɾìnɔ́,1
kúkùart̪ìnà,kə́kɔ̀t̪ìnɔ̀,1
kúkúkɔ̀ɾt̪ɔ́l,kə́kɔ̀t̪ɔ́l,1
kàðə́gə̀lcà,kə́kə̀lcà,1
kə́lcà,kə́lcà,2
kɛ́lcà,kə́lcà,2
kə́lcǎ,kə́lcá,1
kə́lcácí,kə́lcácí,1
kə́lcí,kə́lcí,2
kĺcí,kə́lcí,2
kɛ̌ĺɔ́ɽàt̪ɛ́,kə́lɔ̀ɽàt̪ɛ̀,1
kɛ́lɛ̀ŋìt̪á,kə́lə̀ŋìt̪ɔ́,2
kɛ́lɛ̀ŋìt̪ɔ́,kə́lə̀ŋìt̪ɔ́,2
kílə̀ŋɔ́,kə́lə̀ŋɔ́,2
kə́lə̀ŋɔ́,kə́lə̀ŋɔ́,2
kɛ́mùt̪ù,kə́mùt̪ɔ̀,1
kɛ́mùt̪ɔ́,kə́mùt̪ɔ́,2
kɛ́mút̪ɔ́̀,kə́mùt̪ɔ́,2
kúmùt̪ɛ̀,kə́mùt̪ɛ̀,1
kámɛ̀ðìt̪ɔ̀,kə́mɛ̀ðìt̪ɔ̀,1
kə́nɔ́nà,kə́nɔ̀nà,7
kɛ́nɔ̂nà,kə́nɔ̀nà,7
kɛ́nɔ̀n,kə́nɔ̀nà,7
kə́nɔ́ná,kə́nɔ̀nà,7
kə́nɔ́nǎ,kə́nɔ̀nà,7
kɛ́nɔ́nà,kə́nɔ̀nà,7
kúnɔ̂ná,kə́nɔ̀nà,7
kɛ́nɔ̀nt̪ɔ́t̪ɔ́l,kə́nɔ̀nìt̪ɔ̀t̪ɔ́l,2
kə́nɔ̀nt̪ɔ́t̪ɔ́l,kə́nɔ̀nìt̪ɔ̀t̪ɔ́l,2
kə̌nà,kə́ǹà,3
kínà,kə́ǹà,3
kə́nà,kə́ǹà,3
kə́rɔ́ðɔ́,kə́rùðɔ́,1
kúkùŋúnɛ̀ɾɛ̀,kə́rùŋìnɛ̀t̪ɛ̀,1
kərá,kə́r̀à,2
kɔ́rà,kə́r̀à,2
kɛ́rlɛ̀ɲáŋà,kə́r̀lɛ̀ɲáŋà,1
kɛ́rlɛ̀ɲáŋá,kə́r̀lɛ̀ɲáŋá,1
kɛ́rlɛ̀ɲì,kə́r̀lɛ̀ɲì,1
kɛ́rlə̀ɲí,kə́r̀lɛ̀ɲí,4
kírlɛ̀ɲí,kə́r̀lɛ̀ɲí,4
kə́rlɛ̀ɲí,kə́r̀lɛ̀ɲí,4
kirlɛɲi,kə́r̀lɛ̀ɲí,4
kə́rlɛ̀ɲígɛ́,kə́r̀lɛ̀ɲígɛ́,1
kɛ́rlɛ̀ɲíŋí,kə́r̀lɛ̀ɲíŋí,1
kə́râmná,kə́r̀nà,6
kə́rə́mná,kə́r̀nà,6
kər̀mnà,kə́r̀nà,6
kərmnǎ,kə́r̀nà,6
kə́rə̀mná,kə́r̀nà,6
kə́rəmná,kə́r̀nà,6
kéd̪ɔ̀ɽɔ̀l,kə́t̪ɔ̀ɽɔ́l,1
kàðɛ́və̀lèðà,kə́və̀lɛ̀ðà,2
káðə́və̀rlɛ̀ð̌à,kə́və̀lɛ̀ðà,2
kàðə́və̀rlɛ̀ðàt̪ó,kə́və̀lɛ̀ðàt̪ɔ́,1
kàðə́və̀rlɛ̀ðó,kə́və̀lɛ̀ðɔ́,6
kə́və̀lɛ̀ðɔ́,kə́və̀lɛ̀ðɔ́,6
kə́və̀lɛ̀ðɔ̀,kə́və̀lɛ̀ðɔ́,6
kə́və́lɛ̀ðɔ̀,kə́və̀lɛ̀ðɔ́,6
kívə̀lɛ̀ðɔ́,kə́və̀lɛ̀ðɔ́,6
kàðə́vr̀lɛ̀ðó,kə́və̀lɛ̀ðɔ́,6
kə́və̀lɛ̀ðɔ́gɛ́,kə́və̀lɛ̀ðɔ́gɛ́,1
kə́və̀lɛ̀ðɔ̀l,kə́və̀lɛ̀ðɔ́l,1
káðə́ŋaǎ,kə́ðáŋá,1
kə́ðə̀ŋnɔ́,kə́ðìŋnú,1
kə́ðə̀ŋnɔ́l,kə́ðìŋnúl,1
kə́ðìɲìjí,kə́ðìɲìjí,1
káðíɲɔ̀,kə́ðìɲɔ̀,1
kə́ðíɲɔ́,kə́ðìɲɔ́,3
kə́ðìɲɔ́,kə́ðìɲɔ́,3
kíðìɲɔ́,kə́ðìɲɔ́,3
kɛ́ðùpì,kə́ðùɽì,2
kɛ́ðùpí,kə́ðùɽì,2
kə́ŋɜ̀cìnɔ́,kə́ŋàcìnɔ́,3
kɛ́ŋɜ̀cìnɔ́,kə́ŋàcìnɔ́,3
kŋàcìnɔ́,kə́ŋàcìnɔ́,3
kə́ŋàcí,kə́ŋàcí,2
kŋɔ̀cí,kə́ŋàcí,2
káŋvə́lɛ̂ðɔ́,kə́ŋvə̀lɛ̀ðú,1
kə́ɽà,kə́ɽà,1
kə́ɾɔ́ðɔ́,kə́ɾɔ̀ðɔ́,1
ákɛ̀,kɛ̀,3
kɛ̀,kɛ̀,3
kɛ̀̀,kɛ̀,3
kɛ̀cìŋgàlàlátɛ́r,kɛ̀cìŋgàlàlátɛ́r,1
ŋgə̀cɛ̀cí,kɛ̀cɛ̀cí,1
kèné,kɛ̀gɛ́,1
èɽdógɛ́,kɛ̀rdógɛ́,1
kɛ̀ɽðìðɔ́,kɛ̀ɽðìðó,1
kɛ̀ɽðɔ́,kɛ̀ɽðó,2
kɛ̀ɽánó,kɛ̀ɽðó,2
kɛ̀ɾá,kɛ̀ɾá,1
kèró,kɛ̀ɾɔ́,1
kɛ̂ɛ́,kɛ́,7
kɛ́,kɛ́,7
kě,kɛ́,7
ké,kɛ́,7
kŋ,kɛ́,7
kɾ,kɛ́,7
kə́,kɛ́,7
kɛ̂nnɛ̀,kɛ́_ńɛ̀,1
kɛ́ðúrì,kɛ́_úrì,1
kéðúɽí,kɛ́_ðúɽì,1
kɛ́nɔ̀nt̪ɔ́t̪ɔ́,kɛ́_ɔ̀nt̪ɔ̀t̪ɔ́,1
ŋgɛ́cì,kɛ́cì,1
kɔ́cí,kɛ́cí,1
kɛ́cɛ́cí,kɛ́cɛ́cí,1
kɛ́líjàl,kɛ́ĺ_íjà,1
kɛ̌ĺɔ́ɽàt̪ɛ̀,kɛ́ĺ_ɔ́ɽàt̪ɛ̀,1
kɛ́r,kɛ́ɾá,1
kɛ́ɽìjí,kɛ́ɾìjí,1
kɛ́ɾðɛ̀ðó,kɛ́ɾìðó,1
kɛ́ɾɔ́,kɛ́ɾɔ́,1
k,kɛ̂,3
kɛ̂,kɛ̂,3
kê,kɛ̂,3
kàdɔ̀ŋnɔ́,kɜ̀dìŋnú,1
kɛ̀dí,kɜ̀dí,1
kɜ́cí,kɜ́cí,2
kácí,kɜ́cí,2
kándáŋèlà,kɜ́dáŋà,1
kɛ́rdɛ̀cí,kɜ́dɛ̀cí,1
kɜ̀lù,kɜ́lù,3
kɜ́lʊ̀,kɜ́lù,3
kɜ́lò,kɜ́lù,3
kɜ́lóŋò,kɜ́lùŋú,5
kɜ́lûŋ,kɜ́lùŋú,5
kɜ́lúŋò,kɜ́lùŋú,5
kɜ́lùŋ,kɜ́lùŋú,5
kálɔ̀ŋɔ́,kɜ́lùŋú,5
káń,kɜ́ní,4
kɜ́ní,kɜ́ní,4
kanð,kɜ́ní,4
kɛáń,kɜ́ní,4
kʊ́mbʊ̀r,kʊ́mbʊ̀r,2
kʊ̀mbʊ́r,kʊ́mbʊ̀r,2
làjlàlò,lajlàló,3
lájlálʊ́,lajlàló,3
làjlàló,lajlàló,3
lájláj,lajláj,3
làjlàj,lajláj,3
làjláj,lajláj,3
lájlɛ̀n,lajlɛ́n,3
làjlɛ́n,lajlɛ́n,3
lájlɛ́n,lajlɛ́n,3
làjlɜ̀lí,lajlɜ̀lí,3
lájlɜ́lí,lajlɜ̀lí,3
lájlálí,lajlɜ̀lí,3
làrɔ̀làlír,lajlɜ̀lír,3
làjlɜ̀lír,lajlɜ̀lír,3
lájlɜ́lír,lajlɜ̀lír,3
là,là,3
ílà,là,3
̀là,là,3
làáŋɔ̀ŋnɛ̀,là_ádɔ̀ŋɔ̀nɛ̀,1
làðánt̪ɔ̀,là_ánt̪ɛ̀,1
làáŋì,là_áŋì,1
làbə́ɽɛ̀,là_bíɽɛ̀,1
làbúlì,là_búlì,1
làbúlìjì,là_búlìjì,1
làdɔ́ŋðàt̪ɛ̀,là_dɔ́ŋðàt̪ɛ̀,1
làdɔ́ŋðɛ̀,là_dɔ́ŋðɛ̀,1
làd̪úɾì,là_d̪úɾɛ̀,2
làd̪úɾǐ,là_d̪úɾɛ̀,2
làídì,là_ídì,1
làídɛ̀t̪ɛ̀,là_ídɛ̀t̪ɛ̀,1
làíjɛ̀,là_íjɛ̀,2
làíjɛ̌,là_íjɛ̀,2
làŋîvlɛ̀ðɛ̀,là_ílɛ̀ðɛ̀,1
làínd̪ɛ̀t̪ɛ̌,là_índ̪ɛ̀t̪ɛ̀,2
làínd̪ɛ̀t̪ɛ̀,là_índ̪ɛ̀t̪ɛ̀,2
làðírcɛ̀cí,là_írcə̀cì,2
làírcɛ̀cì,là_írcə̀cì,2
làíðɛ̌,là_íðɛ̀,3
làícɛ̀,là_íðɛ̀,3
làíðɛ̀,là_íðɛ̀,3
làkárcì,là_káɾcì,1
làkáɾì,là_káɾì,1
làkéɲɛ̀,là_kéɲɛ̀,1
làkɔ́t̪ìnɛ̀,là_kɔ́t̪ìnɛ̀,1
làkɔ́t̪ɛ̀,là_kɔ́t̪ɛ̀,1
làkə́lcì,là_kə́lcì,1
làgɛ́cì,là_kɛ́cì,1
làlácì,là_lácì,1
làlɛ́ŋcì,là_lɛ́ŋcì,1
làmíɲɛ̀,là_míɲɛ̀,1
làmút̪ə̀nɛ̀,là_mút̪ìnɛ̀,1
làmút̪ɛ̀,là_mút̪ɛ̀,1
làmɛ́ðɛ̀,là_mɛ́ðɛ̀,1
làmè,là_ḿɛ̀,1
lànɔ́nɛ̀,là_nɔ́nɛ̀,1
lànɛ́ðɛ̀,là_nɛ́ðɛ̀,1
làrúŋì,là_rúŋì,1
làrúŋɜ̀t̪ì,là_rúŋɛ̀t̪ɛ̀,1
làŕlɛ̀ɲì,là_ŕlɛ̀ɲì,1
làtútɛ̀,là_tútɛ̀,1
làtóðì,là_túðì,1
làt̪íjì,là_t̪íjì,1
làt̪ɔ́t̪ɛ̀,là_t̪ɔ́t̪ɛ̀,1
làt̪ɔ́ɽɛ̀,là_t̪ɔ́ɽɛ̀,1
làúdì,là_údì,1
làúd̪ɛ̀,là_úd̪ɛ̀,1
làúmə̀ðɛ̀,là_úmɛ̀ðɛ̀,1
làúrì,là_úrì,1
làúrmə̀ðɛ̀,là_úrmùðɛ̀,1
làúrɛ̀t̪ɛ̀,là_úrɛ̀t̪ɛ̀,1
làúɽcì,là_úɽcì,1
làúɽìðàt̪ɛ̀,là_úɽìðàt̪ɛ̀,1
làúɽðìðì,là_úɽìðìðì,1
làváràt̪ɛ̀,là_váràt̪ɛ̀,1
làváɾì,là_várì,1
làvŕðɛ̀,là_vŕðɛ̀,2
̀làvŕðɛ̀,là_vŕðɛ̀,2
